Picture name,gt_rad,pred_rad,gt_angle,pred_angle
set04_img31.png,5.281367,5.292775506153703,31.66349669373418,35.63333335221199
set25_img156.png,0.734634,0.832128093810752,243.82743285470508,250.8898896471195
set07_img13.png,3.247709,4.20302781224018,12.396587449203134,20.242934806969988
set17_img102.png,2.116925,2.106599763559643,147.8452713750989,138.18856034171367
set19_img156.png,4.541029,3.8793980438495055,243.12795623812687,257.8801712416289
set04_img190.png,3.487437,4.001765857567079,272.89488642659126,270.1189280505679
set26_img215.png,5.3396110000000006,5.166220527025871,311.98899684846924,305.6368414867913
set27_img229.png,5.078451,4.8565997362020425,326.0861004590835,323.7749052775144
set01_img155.png,1.878721,2.3527445046929643,221.1594471123057,225.54162655176094
set10_img197.png,5.254111,5.2921974183409475,283.17963675635787,280.980216008682
set10_img1.png,2.949605,2.080364935216494,2.094649646089744,3.641396192719331
set24_img236.png,5.588135,4.543428446981125,336.4900571791414,333.06591590077466
set14_img103.png,5.269447,5.585405288671609,135.58521667450333,141.12329864350494
set17_img140.png,5.960529,4.956700963550247,200.8481454713732,209.79004193843488
set21_img183.png,2.222261,2.6577752776793204,271.0291051155412,271.01284505511273
set24_img150.png,2.418716,2.9397618075599894,202.15896891479267,206.80495091172673
set03_img158.png,5.865254,5.602548010647297,239.87828595756568,242.6194021384806
set06_img159.png,3.554763,4.203550426871516,224.6123851141834,216.99668130710066
set13_img159.png,2.190805,2.402800158248283,240.8268129464466,243.52211897614885
set23_img161.png,1.661015,1.3042910252697766,242.16589781958984,242.62044033279665
set28_img201.png,5.211675,5.584541666961741,278.90566232346714,275.11066967936057
set03_img96.png,2.849101,2.611223939980846,143.08725056583845,136.4752163597316
set23_img27.png,1.429775,2.399679332622327,33.73594835055873,33.91843194255359
set29_img159.png,1.040395,1.362949128902983,244.9478291339547,229.93472166808235
set08_img87.png,4.199545,4.353416000667494,128.2668825633866,110.68875798022107
set22_img71.png,3.688028,3.8062799659674056,96.31825474070848,99.09641689574892
set06_img25.png,0.630568,1.3120948181021959,37.66716413242904,41.01423360689383
set13_img139.png,3.67957,4.133575867221225,200.97974562632243,209.61081879666017
set06_img62.png,4.058636,4.084648016374558,93.60869057417872,90.93827580543788
set23_img127.png,4.995038999999999,5.359322761301883,190.2762459980124,191.09663429116122
set01_img186.png,2.245288,3.0444487206987105,275.45676917444,278.9316484967937
set01_img17.png,0.0456677999999999,0.6963259092299268,28.24453107840317,58.19519819933896
set03_img191.png,0.735763,1.2622409522300586,279.89254992535194,285.28282366883263
set29_img34.png,4.601174,4.535762417363003,55.58536722463367,75.88899559814138
set18_img176.png,2.901412,3.8899962661089376,242.2814671883892,247.10084569213222
set12_img54.png,1.953008,1.2692652291152626,69.10614026676032,57.472932549441815
set17_img238.png,0.10328,0.7422200969886035,333.0747087609626,359.9288017309215
set08_img141.png,2.940194,2.5281547748018056,198.2839160029872,211.62401154141835
set24_img95.png,4.457199999999999,5.168873519869521,122.31907530115332,116.88628229710324
set24_img101.png,3.090534,3.719032431137748,131.70656186351871,124.5971700213736
set20_img73.png,5.237698,5.648018622072414,115.1386271503647,116.98088230229409
set19_img197.png,1.618668,2.2952786859241314,291.656314599862,294.0584531818031
set26_img93.png,0.5615789999999999,0.8570999619551003,135.9146334303063,114.26167471658582
set11_img44.png,2.337125,2.7725333570851944,62.973148060407965,63.58559232979466
set10_img238.png,3.39481,3.125787283934187,339.4313188890074,339.5838455734837
set18_img137.png,0.4571199999999999,1.0452054673223756,192.2408849313723,290.2759509710637
set13_img61.png,1.4469459999999998,2.103812541346997,94.8683786802984,85.1797838301941
set16_img136.png,5.213352,4.391689671319909,205.84861658020688,205.32179686384424
set20_img189.png,2.044693,1.7265383773483336,273.0752456336809,275.9568382875477
set22_img17.png,5.251671,5.276254202239215,27.37648059551072,34.1725217578977
set24_img148.png,0.956963,1.0845907655311748,199.9206404185871,219.0681723428462
set27_img38.png,3.79074,3.870673090685159,43.3880660703245,46.77738391771171
set16_img16.png,2.4807200000000003,3.392136811860837,29.197322821336385,33.368540941640106
set16_img233.png,2.723991,3.8864039758918807,334.46039676065465,325.8442069836154
set24_img225.png,2.3137600000000003,2.2085591827053577,320.37162361260687,311.3677882821594
set03_img195.png,0.7254470000000001,0.9195649602916092,281.39700674746706,297.9258625696381
set12_img73.png,0.230473,0.7162786948028952,104.2008247396239,111.34651012029758
set03_img147.png,4.258917,5.041919780778699,216.0035909953481,215.19973851008413
set02_img79.png,5.539447,5.379831662052311,116.65054978443774,104.38154541697254
set06_img202.png,4.905838,4.973609288223088,288.6861662487262,284.86268432122085
set09_img181.png,5.137914,5.395458688493818,269.0643945624569,261.38329114224223
set17_img35.png,4.064671,4.030478689062875,42.49336691931005,42.70020178658675
set03_img217.png,2.001374,3.9310839592362754,320.0834425147279,320.3155269109283
set13_img14.png,1.154778,2.2616493686218746,14.36225971194657,21.104286579829378
set02_img158.png,2.003426,2.280784663162194,209.90167269664843,215.27116066493636
set29_img97.png,0.1482669999999999,2.055516628548503,151.32545386390973,158.1229331577591
set08_img154.png,3.578538,4.079709146695677,210.7160003648383,234.9628250526395
set05_img205.png,0.820318,0.8075589321088046,303.3928500281163,294.32695923870807
set03_img142.png,1.558179,1.5311598200351,202.25149392107184,214.37003697857287
set27_img29.png,2.862314,3.2741598926950246,37.21182821280704,53.67858426049227
set18_img124.png,5.461621,4.177185899228789,177.17741775464418,190.51567683800974
set04_img192.png,3.793506,4.270375631167553,276.5920489491506,277.62339461732404
set00_img95.png,0.466362,0.8393236852716655,151.566851468126,168.3775019578196
set05_img201.png,3.549108,4.337119760806672,300.5515443006534,300.64957989729135
set25_img14.png,5.976030000000001,5.3314922485733405,22.82662108279925,29.08213319898749
set16_img134.png,2.661059,2.331825570319779,203.0453035122518,209.05666701971353
set08_img103.png,0.4237269999999999,0.890858843922615,150.24795241376725,207.12120803950785
set08_img164.png,5.274158,5.512263384182006,230.250248679901,236.23052630654064
set08_img183.png,4.340737,4.978192847804166,251.50037518618643,251.43151814862165
set02_img174.png,0.19518,0.7172085311030969,228.78899144314423,250.64921594947265
set21_img238.png,5.7130030000000005,5.117934081412386,341.97980691493,343.52518960092675
set27_img175.png,5.164299,5.541993617545813,260.42301914130564,272.7894295658315
set24_img132.png,0.555793,0.7204411276616156,168.5231819520066,166.12486839730204
set27_img134.png,3.838932,4.0485531985759735,192.1141988062487,192.58290475263877
set05_img121.png,4.531924,4.644683400169015,198.1890835810754,193.72405796621214
set24_img202.png,3.364891,3.9526629171450622,284.7883651362849,284.1419388613144
set22_img235.png,2.933019,4.288500216964167,334.0903123772857,329.6690316669444
set10_img12.png,3.73198,4.013003861065954,28.365611957416988,33.630419530807
set00_img102.png,3.945656,5.134779367188457,159.43332347294208,161.3282092205092
set02_img13.png,5.429736999999999,4.835437380534131,19.95265750585904,24.666470525537125
set02_img199.png,0.306475,0.6675726959947497,273.55264392345794,255.38174973113456
set27_img181.png,2.1227210000000003,1.8513133769156411,272.386974352702,278.9642490251863
set14_img116.png,0.00331534,0.5965067474171519,151.27852019800892,292.9037742737226
set16_img235.png,2.161357,2.6229223490227014,335.1217425776007,328.5605086554397
set28_img163.png,1.116906,2.090194423450157,226.8259539841175,245.85483830802178
set02_img65.png,5.32313,5.457280651316978,88.65111228909988,84.95881788638604
set24_img57.png,5.233965,5.139138052356429,70.67528070079052,79.02311958744917
set26_img100.png,0.472238,0.93855549255386,156.96322993897203,148.0735011325292
set06_img244.png,0.685592,1.2166375829838216,350.19155136579684,348.9229263719584
set11_img141.png,2.186996,1.879460244323127,205.2620823782331,210.67480245602724
set20_img152.png,3.844306,4.406038445653394,228.8245678823342,235.68633236321477
set25_img114.png,2.717735,3.126870286941994,186.9536277622992,187.72375592744783
set24_img231.png,5.799442,4.879943300911691,327.63881052619746,325.46481873615346
set06_img140.png,1.222833,1.4163811249891296,209.30725350679384,213.49761474073847
set06_img12.png,4.294583,5.371039968682453,26.492168539068423,33.883162084652255
set02_img83.png,0.76824,0.7400277148699388,121.1725471617129,97.1281748861165
set28_img240.png,4.9093230000000005,4.744198796048295,345.86818355919087,348.75
set28_img194.png,3.309748,4.1873848411487415,271.4458845278892,274.9079422618426
set06_img178.png,5.56554,5.451274500461295,255.58059442955425,255.56148807956058
set27_img48.png,5.875435,5.472453765920363,65.75859309574723,61.32790998878946
set01_img104.png,3.08734,3.4897558306111023,151.13565236965215,149.17939178763186
set29_img115.png,2.629722,2.239746692706831,183.89743306785687,185.2883880260632
set26_img233.png,2.723991,2.650185653124936,334.46039676065465,329.1528201418485
set29_img157.png,4.274278000000001,5.178161281510256,244.89065602470555,256.1263432886499
set25_img236.png,4.832812,4.5239293347112834,343.1361041566648,334.79092175862183
set09_img117.png,3.510878,4.528254060947802,191.876029819208,192.1948642580327
set14_img126.png,0.0638244,0.6892939646495506,161.1021967223142,231.76434581935575
set02_img54.png,1.953008,1.9618629100732505,69.10614026676032,61.88169634872194
set23_img188.png,1.415421,2.318750186415855,275.3886484460077,297.4107182677224
set06_img164.png,0.854754,0.7475771130993962,227.77541844654283,218.01072047959968
set03_img19.png,1.094516,1.2374242907389998,19.686416165167,27.398232165629548
set14_img207.png,0.368727,0.7820241353474557,292.84898377538946,256.05874247208783
set00_img11.png,3.184952,2.5967563233571127,26.633757468330696,42.41893500685827
set22_img90.png,4.385196,4.144999591866508,130.30711708986982,124.80747058599864
set06_img160.png,3.063979,2.86411150067579,225.2821436131396,242.52491913271723
set17_img192.png,5.842255,5.443831465090625,281.13736633894115,279.9649222634715
set01_img190.png,5.845655,5.542255069536623,278.24899699874953,277.9112245604634
set26_img179.png,1.674421,1.4230938648688607,256.36387362941747,258.14923484442295
set15_img77.png,2.166806,3.185755246435292,125.3299355121968,107.17843844326796
set27_img202.png,2.905002,3.054988217598293,289.6165590660955,288.5173479973036
set15_img14.png,5.976030000000001,5.267103033314925,22.82662108279925,33.24714303296872
set16_img182.png,4.636882999999999,4.840431327698752,263.6767114137013,261.0143398592096
set12_img155.png,3.237762,3.449928615591489,209.2155936094896,255.90028461342695
